Category ID,Category Name,Category Label Level 1,Category Label Level 2,Category Label Level 3,Category Label Level 4,Category Label Level 5,Category Label Level 6
50aaa5234b90af0d42d5de12,Hunting Supply Store,Retail , Sporting Goods Retail , Hunting Supply Store,,,
63be6904847c3692a84b9bf7,Running Store,Retail , Sporting Goods Retail , Running Store,,,
5bae9231bedf3950379f89d2,Skate Store,Retail , Sporting Goods Retail , Skate Store,,,
56aa371be4b08b9a8d573566,Ski Store,Retail , Sporting Goods Retail , Ski Store,,,
63be6904847c3692a84b9bf8,Soccer Store,Retail , Sporting Goods Retail , Soccer Store,,,
63be6904847c3692a84b9bf9,Surf Store,Retail , Sporting Goods Retail , Surf Store,,,
63be6904847c3692a84b9bfa,Tennis Store,Retail , Sporting Goods Retail , Tennis Store,,,
52f2ab2ebcbc57f1066b8b21,Stationery Store,Retail , Stationery Store,,,,
5744ccdfe4b0c0459246b4cd,Supplement Store,Retail , Supplement Store,,,,
63be6904847c3692a84b9bfb,Swimming Pool Supply Store,Retail , Swimming Pool Supply Store,,,,
52f2ab2ebcbc57f1066b8b26,Textiles Store,Retail , Textiles Store,,,,
63be6904847c3692a84b9bfc,Tobacco Store,Retail , Tobacco Store,,,,
4bf58dd8d48988d1f3941735,Toy Store,Retail , Toy Store,,,,
56aa371be4b08b9a8d57355c,Vape Store,Retail , Vape Store,,,,
4bf58dd8d48988d126951735,Video Store,Retail , Video Store,,,,
4bf58dd8d48988d101951735,Vintage and Thrift Store,Retail , Vintage and Thrift Store,,,,
52e816a6bcbc57f1066b7a54,Warehouse or Wholesale Store,Retail , Warehouse or Wholesale Store,,,,
4f4528bc4b90abdf24c9de85,Sports and Recreation,Sports and Recreation,,,,,
63be6904847c3692a84b9bfd,Athletic Field,Sports and Recreation , Athletic Field,,,,
63be6904847c3692a84b9bfe,Baseball,Sports and Recreation , Baseball,,,,
63be6904847c3692a84b9bff,Baseball Club,Sports and Recreation , Baseball , Baseball Club,,,
4bf58dd8d48988d1e8941735,Baseball Field,Sports and Recreation , Baseball , Baseball Field,,,
63be6904847c3692a84b9c00,Batting Cages,Sports and Recreation , Baseball , Batting Cages,,,
63be6904847c3692a84b9c01,Basketball,Sports and Recreation , Basketball,,,,
63be6904847c3692a84b9c02,Basketball Club,Sports and Recreation , Basketball , Basketball Club,,,
4bf58dd8d48988d1e1941735,Basketball Court,Sports and Recreation , Basketball , Basketball Court,,,
52e81612bcbc57f1066b7a2f,Bowling Green,Sports and Recreation , Bowling Green,,,,
4bf58dd8d48988d18a941735,Cricket Ground,Sports and Recreation , Cricket Ground,,,,
56aa371be4b08b9a8d57351a,Curling Ice,Sports and Recreation , Curling Ice,,,,
63be6904847c3692a84b9c04,Equestrian Facility,Sports and Recreation , Equestrian Facility,,,,
52e81612bcbc57f1066b7a0f,Fishing Area,Sports and Recreation , Fishing Area,,,,
63be6904847c3692a84b9c05,Football,Sports and Recreation , Football,,,,
63be6904847c3692a84b9c06,Football Club,Sports and Recreation , Football , Football Club,,,
63be6904847c3692a84b9c07,Football Field,Sports and Recreation , Football , Football Field,,,
63be6904847c3692a84b9c08,Golf,Sports and Recreation , Golf,,,,
63be6904847c3692a84b9c09,Golf Club,Sports and Recreation , Golf , Golf Club,,,
4bf58dd8d48988d1e6941735,Golf Course,Sports and Recreation , Golf , Golf Course,,,
58daa1558bbb0b01f18ec1b0,Golf Driving Range,Sports and Recreation , Golf , Golf Driving Range,,,
52e81612bcbc57f1066b7a11,Gun Range,Sports and Recreation , Gun Range,,,,
4bf58dd8d48988d175941735,Gym and Studio,Sports and Recreation , Gym and Studio,,,,
52f2ab2ebcbc57f1066b8b47,Boxing Gym,Sports and Recreation , Gym and Studio , Boxing Gym,,,
503289d391d4c4b30a586d6a,Climbing Gym,Sports and Recreation , Gym and Studio , Climbing Gym,,,
52f2ab2ebcbc57f1066b8b49,Cycle Studio,Sports and Recreation , Gym and Studio , Cycle Studio,,,
4bf58dd8d48988d134941735,Dance Studio,Sports and Recreation , Gym and Studio , Dance Studio,,,
4bf58dd8d48988d176941735,Gym,Sports and Recreation , Gym and Studio , Gym,,,
4bf58dd8d48988d105941735,Gym Pool,Sports and Recreation , Gym and Studio , Gym Pool,,,
58daa1558bbb0b01f18ec203,Outdoor Gym,Sports and Recreation , Gym and Studio , Outdoor Gym,,,
5744ccdfe4b0c0459246b4b2,Pilates Studio,Sports and Recreation , Gym and Studio , Pilates Studio,,,
4bf58dd8d48988d102941735,Yoga Studio,Sports and Recreation , Gym and Studio , Yoga Studio,,,
63be6904847c3692a84b9c0a,Gymnastics,Sports and Recreation , Gymnastics,,,,
52f2ab2ebcbc57f1066b8b48,Gymnastics Center,Sports and Recreation , Gymnastics , Gymnastics Center,,,
63be6904847c3692a84b9c0b,Hockey,Sports and Recreation , Hockey,,,,
63be6904847c3692a84b9c0c,Hockey Club,Sports and Recreation , Hockey , Hockey Club,,,
4f452cd44b9081a197eba860,Hockey Field,Sports and Recreation , Hockey , Hockey Field,,,
56aa371be4b08b9a8d57352c,Hockey Rink,Sports and Recreation , Hockey , Hockey Rink,,,
63be6904847c3692a84b9c0d,Hunting Area,Sports and Recreation , Hunting Area,,,,
5744ccdfe4b0c0459246b4b5,Indoor Play Area,Sports and Recreation , Indoor Play Area,,,,
4bf58dd8d48988d101941735,Martial Arts Dojo,Sports and Recreation , Martial Arts Dojo,,,,
5032829591d4c4b30a586d5e,Paintball Field,Sports and Recreation , Paintball Field,,,,
63be6904847c3692a84b9c0e,Personal Trainer,Sports and Recreation , Personal Trainer,,,,
4bf58dd8d48988d1f4931735,Race Track,Sports and Recreation , Race Track,,,,
56aa371be4b08b9a8d573514,Racecourse,Sports and Recreation , Race Track , Racecourse,,,
63be6904847c3692a84b9c0f,Racquet Sports,Sports and Recreation , Racquet Sports,,,,
52e81612bcbc57f1066b7a2b,Badminton Court,Sports and Recreation , Racquet Sports , Badminton Court,,,
63be6904847c3692a84b9c10,Racquet Sport Club,Sports and Recreation , Racquet Sports , Racquet Sport Club,,,
63be6904847c3692a84b9c11,Racquetball Club,Sports and Recreation , Racquet Sports , Racquetball Club,,,
52e81612bcbc57f1066b7a2d,Squash Court,Sports and Recreation , Racquet Sports , Squash Court,,,
63be6904847c3692a84b9c12,Tennis,Sports and Recreation , Racquet Sports , Tennis,,,
63be6904847c3692a84b9c13,Tennis Club,Sports and Recreation , Racquet Sports , Tennis , Tennis Club,,
4e39a956bd410d7aed40cbc3,Tennis Court,Sports and Recreation , Racquet Sports , Tennis , Tennis Court,,
52e81612bcbc57f1066b7a26,Recreation Center,Sports and Recreation , Recreation Center,,,,
63be6904847c3692a84b9c14,Rugby,Sports and Recreation , Rugby,,,,
52e81612bcbc57f1066b7a2c,Rugby Pitch,Sports and Recreation , Rugby , Rugby Pitch,,,
63be6904847c3692a84b9c15,Running and Track,Sports and Recreation , Running and Track,,,,
63be6904847c3692a84b9c16,Running Club,Sports and Recreation , Running and Track , Running Club,,,
4bf58dd8d48988d106941735,Track,Sports and Recreation , Running and Track , Track,,,
58daa1558bbb0b01f18ec1ae,Sauna,Sports and Recreation , Sauna,,,,
63be6904847c3692a84b9c17,Skating,Sports and Recreation , Skating,,,,
4bf58dd8d48988d167941735,Skate Park,Sports and Recreation , Skating , Skate Park,,,
4bf58dd8d48988d168941735,Skating Rink,Sports and Recreation , Skating , Skating Rink,,,
63be6904847c3692a84b9c18,Skydiving Center,Sports and Recreation , Skydiving Center,,,,
58daa1558bbb0b01f18ec1b9,Skydiving Drop Zone,Sports and Recreation , Skydiving Center , Skydiving Drop Zone,,,
63be6904847c3692a84b9c19,Snow Sports,Sports and Recreation , Snow Sports,,,,
4bf58dd8d48988d1ec941735,Ski Chalet,Sports and Recreation , Snow Sports , Ski Chalet,,,
4bf58dd8d48988d1eb941735,Ski Lodge,Sports and Recreation , Snow Sports , Ski Lodge,,,
4bf58dd8d48988d1e9941735,Ski Resort and Area,Sports and Recreation , Snow Sports , Ski Resort and Area,,,
4eb1c0ed3b7b52c0e1adc2ea,Ski Chairlift,Sports and Recreation , Snow Sports , Ski Resort and Area , Ski Chairlift,,
4eb1c0f63b7b52c0e1adc2eb,Ski Trail,Sports and Recreation , Snow Sports , Ski Resort and Area , Ski Trail,,
63be6904847c3692a84b9c1a,Soccer,Sports and Recreation , Soccer,,,,
63be6904847c3692a84b9c1b,Soccer Club,Sports and Recreation , Soccer , Soccer Club,,,
4cce455aebf7b749d5e191f5,Soccer Field,Sports and Recreation , Soccer , Soccer Field,,,
52e81612bcbc57f1066b7a2e,Sports Club,Sports and Recreation , Sports Club,,,,
4eb1bf013b7b6f98df247e07,Volleyball Court,Sports and Recreation , Volleyball Court,,,,
63be6904847c3692a84b9c1c,Water Sports,Sports and Recreation , Water Sports,,,,
63be6904847c3692a84b9c1d,Canoe and Kayak Rental,Sports and Recreation , Water Sports , Canoe and Kayak Rental,,,
63be6904847c3692a84b9c1e,Rafting Outfitter,Sports and Recreation , Water Sports , Rafting Outfitter,,,
52e81612bcbc57f1066b7a29,Rafting Spot,Sports and Recreation , Water Sports , Rafting Spot,,,
63be6904847c3692a84b9c1f,Sailing Club,Sports and Recreation , Water Sports , Sailing Club,,,
63be6904847c3692a84b9c20,Scuba Diving Instructor,Sports and Recreation , Water Sports , Scuba Diving Instructor,,,
63be6904847c3692a84b9c21,Surfing,Sports and Recreation , Water Sports , Surfing,,,
63be6904847c3692a84b9c22,Swimming,Sports and Recreation , Water Sports , Swimming,,,
52e81612bcbc57f1066b7a44,Swim School,Sports and Recreation , Water Sports , Swimming , Swim School,,
63be6904847c3692a84b9c23,Swimming Club,Sports and Recreation , Water Sports , Swimming , Swimming Club,,
4bf58dd8d48988d15e941735,Swimming Pool,Sports and Recreation , Water Sports , Swimming , Swimming Pool,,
4d4b7105d754a06379d81259,Travel and Transportation,Travel and Transportation,,,,,
5744ccdfe4b0c0459246b4e8,Baggage Locker,Travel and Transportation , Baggage Locker,,,,
4e4c9077bd41f78e849722f9,Bike Rental,Travel and Transportation , Bike Rental,,,,
5744ccdfe4b0c0459246b4c1,Boat Rental,Travel and Transportation , Boat Rental,,,,
4bf58dd8d48988d12d951735,Boat or Ferry,Travel and Transportation , Boat or Ferry,,,,
52f2ab2ebcbc57f1066b8b4b,Border Crossing,Travel and Transportation , Border Crossing,,,,
52f2ab2ebcbc57f1066b8b50,Cable Car,Travel and Transportation , Cable Car,,,,
55077a22498e5e9248869ba2,Cruise,Travel and Transportation , Cruise,,,,
5032872391d4c4b30a586d64,Electric Vehicle Charging Station,Travel and Transportation , Electric Vehicle Charging Station,,,,
4bf58dd8d48988d113951735,Fuel Station,Travel and Transportation , Fuel Station,,,,
4bf58dd8d48988d1f6931735,General Travel,Travel and Transportation , General Travel,,,,
63be6904847c3692a84b9c24,Hot Air Balloon Tour Agency,Travel and Transportation , Hot Air Balloon Tour Agency,,,,
63be6904847c3692a84b9c25,Lodging,Travel and Transportation , Lodging,,,,
4bf58dd8d48988d1f8931735,Bed and Breakfast,Travel and Transportation , Lodging , Bed and Breakfast,,,
4f4530a74b9074f6e4fb0100,Boarding House,Travel and Transportation , Lodging , Boarding House,,,
63be6904847c3692a84b9c26,Cabin,Travel and Transportation , Lodging , Cabin,,,
4bf58dd8d48988d1ee931735,Hostel,Travel and Transportation , Lodging , Hostel,,,
4bf58dd8d48988d1fa931735,Hotel,Travel and Transportation , Lodging , Hotel,,,
4bf58dd8d48988d132951735,Hotel Pool,Travel and Transportation , Lodging , Hotel , Hotel Pool,,
5bae9231bedf3950379f89cb,Inn,Travel and Transportation , Lodging , Inn,,,
63be6904847c3692a84b9c27,Lodge,Travel and Transportation , Lodging , Lodge,,,
4bf58dd8d48988d1fb931735,Motel,Travel and Transportation , Lodging , Motel,,,
4bf58dd8d48988d12f951735,Resort,Travel and Transportation , Lodging , Resort,,,
56aa371be4b08b9a8d5734e1,Vacation Rental,Travel and Transportation , Lodging , Vacation Rental,,,
4f2a23984b9023bd5841ed2c,Moving Target,Travel and Transportation , Moving Target,,,,
4c38df4de52ce0d596b336e1,Parking,Travel and Transportation , Parking,,,,
4e74f6cabd41c4836eac4c31,Pier,Travel and Transportation , Pier,,,,
4f4531504b9074f6e4fb0102,Platform,Travel and Transportation , Platform,,,,
56aa371be4b08b9a8d57353e,Port,Travel and Transportation , Port,,,,
52f2ab2ebcbc57f1066b8b53,RV Park,Travel and Transportation , RV Park,,,,
4d954b16a243a5684b65b473,Rest Area,Travel and Transportation , Rest Area,,,,
4bf58dd8d48988d1f9931735,Road,Travel and Transportation , Road,,,,
52f2ab2ebcbc57f1066b8b4c,Intersection,Travel and Transportation , Road , Intersection,,,
52f2ab2ebcbc57f1066b8b52,Street,Travel and Transportation , Street,,,,
52f2ab2ebcbc57f1066b8b4d,Toll Booth,Travel and Transportation , Toll Booth,,,,
52f2ab2ebcbc57f1066b8b4e,Toll Plaza,Travel and Transportation , Toll Plaza,,,,
4f4530164b9074f6e4fb00ff,Tourist Information and Service,Travel and Transportation , Tourist Information and Service,,,,
56aa371be4b08b9a8d573520,Tour Provider,Travel and Transportation , Tourist Information and Service , Tour Provider,,,
4bf58dd8d48988d12a951735,Train,Travel and Transportation , Train,,,,
63be6904847c3692a84b9c28,Transport Hub,Travel and Transportation , Transport Hub,,,,
4bf58dd8d48988d1ed931735,Airport,Travel and Transportation , Transport Hub , Airport,,,
5f2c42335b4c177b9a6dc927,Airfield,Travel and Transportation , Transport Hub , Airport , Airfield,,
4bf58dd8d48988d1ef931735,Airport Food Court,Travel and Transportation , Transport Hub , Airport , Airport Food Court,,
4bf58dd8d48988d1f0931735,Airport Gate,Travel and Transportation , Transport Hub , Airport , Airport Gate,,
4eb1bc533b7b2c5b1d4306cb,Airport Lounge,Travel and Transportation , Transport Hub , Airport , Airport Lounge,,
56aa371be4b08b9a8d57352f,Airport Service,Travel and Transportation , Transport Hub , Airport , Airport Service,,
4bf58dd8d48988d1eb931735,Airport Terminal,Travel and Transportation , Transport Hub , Airport , Airport Terminal,,
60a674555c7917283bad6839,Airport Ticket Counter,Travel and Transportation , Transport Hub , Airport , Airport Ticket Counter,,
4bf58dd8d48988d1ec931735,Airport Tram Station,Travel and Transportation , Transport Hub , Airport , Airport Tram Station,,
5744ccdfe4b0c0459246b4e5,Baggage Claim,Travel and Transportation , Transport Hub , Airport , Baggage Claim,,
63be6904847c3692a84b9c29,International Airport,Travel and Transportation , Transport Hub , Airport , International Airport,,
4bf58dd8d48988d1f7931735,Plane,Travel and Transportation , Transport Hub , Airport , Plane,,
63be6904847c3692a84b9c2a,Private Airport,Travel and Transportation , Transport Hub , Airport , Private Airport,,
4bf58dd8d48988d1fe931735,Bus Station,Travel and Transportation , Transport Hub , Bus Station,,,
52f2ab2ebcbc57f1066b8b4f,Bus Stop,Travel and Transportation , Transport Hub , Bus Stop,,,
56aa371ce4b08b9a8d57356e,Heliport,Travel and Transportation , Transport Hub , Heliport,,,
4bf58dd8d48988d1fc931735,Light Rail Station,Travel and Transportation , Transport Hub , Light Rail Station,,,
5f2c1af1b6d05514c704319d,Marine Terminal,Travel and Transportation , Transport Hub , Marine Terminal,,,
4bf58dd8d48988d1fd931735,Metro Station,Travel and Transportation , Transport Hub , Metro Station,,,
4bf58dd8d48988d129951735,Rail Station,Travel and Transportation , Transport Hub , Rail Station,,,
4bf58dd8d48988d1ef941735,Rental Car Location,Travel and Transportation , Transport Hub , Rental Car Location,,,
53fca564498e1a175f32528b,Taxi Stand,Travel and Transportation , Transport Hub , Taxi Stand,,,
52f2ab2ebcbc57f1066b8b51,Tram Station,Travel and Transportation , Transport Hub , Tram Station,,,
54541b70498ea6ccd0204bff,Transportation Service,Travel and Transportation , Transportation Service,,,,
63be6904847c3692a84b9c2b,Charter Bus,Travel and Transportation , Transportation Service , Charter Bus,,,
63be6904847c3692a84b9c2c,Limo Service,Travel and Transportation , Transportation Service , Limo Service,,,
63be6904847c3692a84b9c2d,Public Transportation,Travel and Transportation , Transportation Service , Public Transportation,,,
4bf58dd8d48988d12b951735,Bus Line,Travel and Transportation , Transportation Service , Public Transportation , Bus Line,,
4bf58dd8d48988d130951735,Taxi,Travel and Transportation , Transportation Service , Taxi,,,
4f04b08c2fb6e1c99f3db0bd,Travel Agency,Travel and Transportation , Travel Agency,,,,
4f04b25d2fb6e1c99f3db0c0,Travel Lounge,Travel and Transportation , Travel Lounge,,,,
57558b36e4b065ecebd306dd,Truck Stop,Travel and Transportation , Truck Stop,,,,
